,id,construction_year,population,longitude,latitude,status_group,priority_scores
14794,11818,1999.0,400.0,39.63199481,-10.76166227,functional,0.13861666977018117
31257,21955,1999.0,400.0,37.11683004,-3.37826075,functional,0.13861666977018117
3310,19839,1999.0,400.0,39.63071029,-10.7675262,functional,0.13861666977018117
8388,52409,1999.0,400.0,33.22951631,-2.07919326,functional,0.13861666977018117
44907,10894,1999.0,400.0,37.97287274,-4.47095263,functional,0.13861666977018117
5339,15778,1999.0,393.0,37.16154453,-3.35992267,functional,0.1385019119092677
8528,23595,2000.0,960.0,36.73672596,-3.41187286,functional,0.13836333637910797
29900,45808,2000.0,960.0,36.67346831,-3.3714325,functional,0.13836333637910797
2509,73400,2000.0,960.0,36.72235427,-3.43449519,functional,0.13836333637910797
38808,28517,2002.0,2100.0,30.46157898,-4.23791223,functional,0.13818454919957163
17558,39784,1999.0,370.0,29.90628943,-4.53384493,functional,0.1381248503662663
3257,9423,1999.0,362.0,35.39792912,-3.85835676,functional,0.1379936985252223
32138,2762,1999.0,360.0,37.11882506,-3.37187432,functional,0.13796091056496132
48686,62789,1999.0,360.0,36.99537731,-3.30712579,functional,0.13796091056496132
45038,825,1999.0,360.0,35.86190072,-10.55176441,functional,0.13796091056496132
20718,28759,1999.0,360.0,36.16078456,-10.38103805,functional,0.13796091056496132
56468,19403,1999.0,360.0,33.21594859,-2.12311098,functional,0.13796091056496132
38168,31582,1999.0,360.0,36.17166619,-10.36844596,functional,0.13796091056496132
15429,43705,1999.0,360.0,35.86622549,-10.5434397,functional,0.13796091056496132
16798,60563,2001.0,1510.0,37.18599244,-6.21378795,functional,0.1379460631867299
8289,70385,1999.0,356.0,34.94026229999999,-4.19425755,functional,0.13789533464443934
44015,51444,2000.0,930.0,36.73444346,-3.41561726,functional,0.1378715169751931
8966,21868,2000.0,930.0,36.72236594,-3.43122965,functional,0.1378715169751931
12747,48596,1999.0,350.0,30.03120973,-4.43893269,functional,0.13779697076365638
54916,46117,1999.0,350.0,34.22671525,-1.72798793,functional,0.13779697076365638
54897,27779,1999.0,350.0,30.83407153,-3.43818639,functional,0.13779697076365638
7460,26647,1999.0,350.0,30.83974793,-3.42473914,functional,0.13779697076365638
2468,13357,1999.0,350.0,34.74559506,-10.39060407,functional,0.13779697076365638
41626,14335,1999.0,350.0,33.96317057,-1.75321523,functional,0.13779697076365638
30542,61137,1999.0,350.0,39.57975041,-10.02133499,functional,0.13779697076365638
36483,29303,1999.0,350.0,38.79915559,-5.0831137,functional,0.13779697076365638
32492,12631,1999.0,350.0,39.63229548,-10.75301289,functional,0.13779697076365638
10201,61978,1999.0,350.0,37.06193717,-3.38863671,functional,0.13779697076365638
54086,26917,1999.0,350.0,29.90191044,-4.54877818,functional,0.13779697076365638
50506,35686,1999.0,350.0,30.47957585,-3.71904008,functional,0.13779697076365638
47167,34688,1999.0,350.0,34.21332259,-1.31632308,functional,0.13779697076365638
37473,30820,1999.0,350.0,36.75758343,-2.56309554,functional,0.13779697076365638
7170,12467,1999.0,350.0,33.00623391,-1.83909433,functional,0.13779697076365638
13507,63644,1999.0,350.0,35.56383138,-10.62556366,functional,0.13779697076365638
21159,12508,1999.0,350.0,36.84864807,-3.33413723,functional,0.13779697076365638
15367,15560,1999.0,350.0,34.67309308,-10.12778153,functional,0.13779697076365638
3551,51948,1999.0,350.0,29.90414813,-4.54837308,functional,0.13779697076365638
38467,8738,1999.0,350.0,33.05623306,-1.8617366,functional,0.13779697076365638
16601,45421,1999.0,350.0,33.09225723,-1.97704636,functional,0.13779697076365638
1115,69469,1999.0,350.0,30.47944693,-3.71374909,functional,0.13779697076365638
48234,12914,1999.0,350.0,33.21390432,-2.12504501,functional,0.13779697076365638
25618,71108,1999.0,350.0,37.13546244,-3.43586652,functional,0.13779697076365638
11866,4498,1999.0,350.0,39.63037812,-10.75305531,functional,0.13779697076365638
12455,34872,1999.0,347.0,30.04017621,-4.44797522,functional,0.13774778882326488
16054,1992,1999.0,340.0,29.9131594,-4.54344052,functional,0.1376330309623514
48075,12711,1999.0,340.0,29.91391453,-4.54004391,functional,0.1376330309623514
34599,53500,1999.0,325.0,34.90959857,-4.211933,functional,0.13738712126039396
5606,55659,2000.0,900.0,36.66207386,-3.30995582,functional,0.13737969757127821
14589,72351,1999.0,320.0,29.91538546,-4.55381547,functional,0.13730515135974147
21629,48647,1999.0,320.0,30.04711188,-4.4487725,functional,0.13730515135974147
22217,44902,1999.0,320.0,29.90463673,-4.53498914,functional,0.13730515135974147
54034,28479,1999.0,320.0,37.17742287,-3.38097666,functional,0.13730515135974147
48969,1443,1999.0,320.0,35.26491514,-3.26246164,functional,0.13730515135974147
51283,63860,2000.0,895.0,36.67458961,-3.37605363,functional,0.13729772767062573
10259,66174,1999.0,312.0,33.91361899,-1.61644989,functional,0.13717399951869752
20296,12966,1999.0,310.0,29.91382876,-4.54650027,functional,0.13714121155843653
153,58768,1999.0,300.0,29.88877545,-5.31079128,functional,0.13697727175713156
52736,40896,1999.0,300.0,34.38289652,-1.38921447,functional,0.13697727175713156
57682,5076,1999.0,300.0,37.108113,-3.38129212,functional,0.13697727175713156
13531,27863,1999.0,300.0,38.78650725,-5.07345521,functional,0.13697727175713156
3138,63009,1999.0,300.0,34.93576553,-9.85952882,functional,0.13697727175713156
4516,24766,1999.0,300.0,34.21362775,-1.31561421,functional,0.13697727175713156
55619,6525,1999.0,300.0,36.65922718,-3.30108384,functional,0.13697727175713156
8201,37475,1999.0,300.0,35.76096453,-8.87622864,functional,0.13697727175713156
27206,18034,1999.0,300.0,37.28453843,-3.40126323,functional,0.13697727175713156
11263,10729,1999.0,300.0,36.042834,-10.98520582,functional,0.13697727175713156
52253,16433,1999.0,300.0,30.83605094,-3.4290668,functional,0.13697727175713156
7299,37888,1999.0,300.0,38.7888328,-5.10754085,functional,0.13697727175713156
57242,39977,1999.0,300.0,36.05854984,-10.97140065,functional,0.13697727175713156
41569,58502,1999.0,300.0,33.4072219,-2.15035402,functional,0.13697727175713156
1297,31727,1999.0,300.0,38.81070176,-5.11573159,functional,0.13697727175713156
2589,48063,1999.0,300.0,33.4062082,-2.15353123,functional,0.13697727175713156
35013,6034,1999.0,300.0,33.91773998,-1.62676885,functional,0.13697727175713156
24479,38005,1999.0,300.0,38.80790309,-5.11226458,functional,0.13697727175713156
52700,71190,1999.0,300.0,38.24821368,-6.93171988,functional,0.13697727175713156
1697,26368,2000.0,875.0,36.72289716,-3.44967017,functional,0.13696984806801582
3411,37692,2003.0,2600.0,36.38509905,-5.47331813,functional,0.13694757700066873
41712,12053,2000.0,870.0,36.65870108,-3.38504519,functional,0.13688787816736334
49093,19193,2000.0,860.0,36.689861,-3.38695835,functional,0.13672393836605837
41834,3510,2000.0,860.0,36.68998419,-3.36285021,functional,0.13672393836605837
11939,47882,1999.0,280.0,35.82013847,-10.53764442,functional,0.13664939215452165
51331,18969,1999.0,275.0,35.54493039,-10.62881686,functional,0.13656742225386917
33439,31667,2000.0,850.0,36.73647835,-3.41028011,functional,0.1365599985647534
5231,31176,2000.0,850.0,36.22998026,-10.55372573,functional,0.1365599985647534
42985,25012,2002.0,2000.0,35.67488515,-3.3344465,functional,0.13654515118652202
10841,32601,2002.0,2000.0,35.67513629,-3.33739677,functional,0.13654515118652202
54129,25151,2002.0,2000.0,35.67972758,-3.3404606,functional,0.13654515118652202
31241,72523,2002.0,2000.0,35.672189700000004,-3.33370659,functional,0.13654515118652202
25372,43107,2002.0,2000.0,34.83246959,-5.74624428,functional,0.13654515118652202
938,21315,2002.0,2000.0,35.67657721,-3.33984698,functional,0.13654515118652202
4609,7992,2002.0,2000.0,35.67514197,-3.35064864,functional,0.13654515118652202
47081,3369,2002.0,2000.0,35.67882334,-3.33574782,functional,0.13654515118652202
8455,6796,2002.0,2000.0,35.68302039,-3.33368733,functional,0.13654515118652202
31971,67789,2002.0,2000.0,34.50730109,-1.37603458,functional,0.13654515118652202
55362,40298,2002.0,2000.0,35.67820973,-3.35161279,functional,0.13654515118652202
39500,46329,2002.0,2000.0,35.67404893,-3.33942244,functional,0.13654515118652202
28790,44671,1999.0,270.0,36.6742225,-8.35021669,functional,0.13648545235321669
16705,5565,1999.0,260.0,38.78562722,-5.07070201,functional,0.13632151255191172
9784,26300,2000.0,834.0,39.10618109,-6.70861512,functional,0.13629769488266547
2747,29258,1999.0,258.0,34.88114596,-4.27221556,functional,0.13628872459165073
13588,19164,1999.0,256.0,34.74635047,-4.14844463,functional,0.13625593663138974
4063,27565,1999.0,254.0,35.39958741,-3.85804237,functional,0.13622314867112875
15956,1844,1999.0,250.0,34.31393854,-1.67022678,functional,0.13615757275060675
9899,68964,1999.0,250.0,33.83094842,-1.73498688,functional,0.13615757275060675
40915,45471,1999.0,250.0,34.26648455,-1.70966772,functional,0.13615757275060675
26832,21043,1999.0,250.0,39.05142997,-4.99373221,functional,0.13615757275060675
6072,35944,1999.0,250.0,35.870512299999994,-10.5446627,functional,0.13615757275060675
25408,55903,1999.0,250.0,33.61407912,-1.71325169,functional,0.13615757275060675
4598,30522,1999.0,250.0,30.03354172,-4.44592729,functional,0.13615757275060675
21867,64862,1999.0,250.0,33.233788,-2.07309547,functional,0.13615757275060675
25518,26449,1999.0,250.0,37.17940666,-3.25895052,functional,0.13615757275060675
4623,25993,1999.0,250.0,36.16419257,-10.37556251,functional,0.13615757275060675
14965,32024,1999.0,250.0,37.86696927,-6.81767809,functional,0.13615757275060675
42960,54034,1999.0,250.0,37.14357928,-3.33215752,functional,0.13615757275060675
3402,10,1999.0,250.0,38.79069365,-5.11320697,functional,0.13615757275060675
20151,49712,1999.0,250.0,35.26562051,-3.26142758,functional,0.13615757275060675
13587,58982,1999.0,250.0,38.78450726,-5.06763061,functional,0.13615757275060675
11200,28895,1999.0,250.0,38.4667107,-5.13579536,functional,0.13615757275060675
40088,17580,1999.0,250.0,29.90190623,-4.54618172,functional,0.13615757275060675
23521,35868,1999.0,250.0,34.47909223,-1.35320055,functional,0.13615757275060675
28619,54568,1999.0,250.0,33.93958032,-1.86814234,functional,0.13615757275060675
9127,29473,1999.0,250.0,37.12440508,-3.27743747,functional,0.13615757275060675
38963,37581,1999.0,250.0,30.97963593,-6.30885089,functional,0.13615757275060675
37445,10402,1999.0,250.0,33.68494347,-1.68263304,functional,0.13615757275060675
3342,69840,1999.0,250.0,35.88957454,-4.2093102,functional,0.13615757275060675
57765,42101,1999.0,250.0,33.45274223,-2.149117,functional,0.13615757275060675
46891,49102,1999.0,247.0,34.87272928,-4.26867283,functional,0.13610839081021528
4035,53068,2009.0,6000.0,35.65499807,-10.61304354,functional,0.13608333585944976
7508,50885,2000.0,820.0,36.74667636,-3.41738162,functional,0.13606817916083852
2939,28908,1999.0,240.0,35.75926982,-4.02874587,functional,0.1359936329493018
38863,54499,2000.0,815.0,36.72057171,-3.4524408,functional,0.13598620926018604
32968,49726,1999.0,230.0,33.10847336,-2.11008196,functional,0.13582969314799684
3829,54307,1999.0,230.0,38.789382200000006,-5.11710494,functional,0.13582969314799684
47118,58079,1999.0,230.0,30.91608216,-3.31361344,functional,0.13582969314799684
36397,39984,2000.0,800.0,34.71851075,-9.80640014,functional,0.1357402995582286
38380,43547,2000.0,800.0,36.70206777,-3.47051786,functional,0.1357402995582286
12968,50169,2000.0,800.0,34.87667626,-4.88290774,functional,0.1357402995582286
12706,9081,2000.0,800.0,34.79819805,-4.5612819,functional,0.1357402995582286
57174,38811,2000.0,800.0,33.07961381,-2.10460297,functional,0.1357402995582286
5387,32130,2000.0,800.0,34.76940239,-5.13805172,functional,0.1357402995582286
12596,11948,2000.0,800.0,34.8707359,-4.76550869,functional,0.1357402995582286
3015,1052,2000.0,800.0,35.49475606,-7.35419315,functional,0.1357402995582286
16885,44837,2000.0,800.0,36.73167611,-3.41802379,functional,0.1357402995582286
1780,54078,2000.0,800.0,37.12459395,-6.74762185,functional,0.1357402995582286
48280,51876,2000.0,800.0,35.74051616,-7.91314807,functional,0.1357402995582286
11886,8449,1999.0,220.0,34.32717186,-1.88437904,functional,0.13566575334669187
22941,73577,1999.0,219.0,30.01777455,-4.81686044,functional,0.1356493593665614
52872,72244,1999.0,215.0,37.1407629,-3.42743823,functional,0.13558378344603939
43047,26756,1999.0,210.0,35.26428073,-3.26385601,functional,0.13550181354538693
55563,54761,1999.0,210.0,34.70186248,-1.83509431,functional,0.13550181354538693
13116,36560,1999.0,210.0,38.07782668,-4.46480033,functional,0.13550181354538693
50386,48858,1999.0,210.0,35.2648069,-3.26307529,functional,0.13550181354538693
16861,11933,1999.0,210.0,29.91672543,-4.54338897,functional,0.13550181354538693
53309,67772,1999.0,205.0,35.47115977,-4.3349454000000005,functional,0.13541984364473444
50454,34141,1999.0,205.0,35.53378768,-10.63399517,functional,0.13541984364473444
48272,26038,1999.0,203.0,37.1566535,-3.40166761,functional,0.13538705568447346
23062,1171,1999.0,200.0,37.95883085,-7.06427429,functional,0.13533787374408196
13216,16201,1999.0,200.0,35.20752858,-9.21499641,functional,0.13533787374408196
48654,74093,1999.0,200.0,36.71399912,-3.34926566,functional,0.13533787374408196
27275,52971,1999.0,200.0,37.2216427,-5.37120466,functional,0.13533787374408196
47674,5118,1999.0,200.0,36.69029559,-3.3481006,functional,0.13533787374408196
8581,36907,1999.0,200.0,37.23766768,-2.84925652,functional,0.13533787374408196
47919,70709,1999.0,200.0,38.78922489,-5.10571709,functional,0.13533787374408196
9119,20024,1999.0,200.0,35.17581074,-9.21392622,functional,0.13533787374408196
54823,69378,1999.0,200.0,39.57401598,-10.02735701,functional,0.13533787374408196
15083,23360,1999.0,200.0,37.24981656,-3.2721991000000004,functional,0.13533787374408196
11166,45995,1999.0,200.0,36.7145901,-3.35060591,functional,0.13533787374408196
44175,3874,1999.0,200.0,36.71635237,-3.35059259,functional,0.13533787374408196
33231,22718,1999.0,200.0,36.71729693,-3.35055193,functional,0.13533787374408196
12713,16134,1999.0,200.0,36.71138287,-3.34956301,functional,0.13533787374408196
60,29952,1999.0,200.0,38.78943655,-5.11324963,functional,0.13533787374408196
6649,31347,1999.0,200.0,36.71465725,-3.35109734,functional,0.13533787374408196
32962,65165,1999.0,200.0,34.34976439,-1.9863737,functional,0.13533787374408196
28346,9032,1999.0,200.0,36.71672052,-3.35027031,functional,0.13533787374408196
31538,53994,1999.0,200.0,36.71517252,-3.35635825,functional,0.13533787374408196
7742,5082,1999.0,200.0,34.66394577,-1.36295,functional,0.13533787374408196
50885,12179,1999.0,200.0,34.72015552,-1.83604584,functional,0.13533787374408196
44828,7013,1999.0,200.0,35.26445196,-3.26076879,functional,0.13533787374408196
6612,9985,1999.0,200.0,36.70965428,-3.35444437,functional,0.13533787374408196
14043,54132,1999.0,200.0,36.71426214,-3.35042967,functional,0.13533787374408196
13368,329,1999.0,200.0,36.71163573,-3.3508476000000003,functional,0.13533787374408196
11055,39454,1999.0,200.0,36.7099821,-3.34975359,functional,0.13533787374408196
15251,37422,1999.0,200.0,36.70901591,-3.34886447,functional,0.13533787374408196
56158,46140,1999.0,200.0,36.68746444,-3.34791749,functional,0.13533787374408196
55577,49251,1999.0,200.0,36.68824529,-3.34937619,functional,0.13533787374408196
10640,70270,1999.0,200.0,36.71332167,-3.35125046,functional,0.13533787374408196
3035,54170,1999.0,200.0,36.71079656,-3.35025797,functional,0.13533787374408196
33907,23525,1999.0,200.0,36.71565628,-3.35064833,functional,0.13533787374408196
20431,62109,1999.0,200.0,36.70957088,-3.34942905,functional,0.13533787374408196
55674,11745,1999.0,200.0,38.78831122,-5.10574088,functional,0.13533787374408196
20957,73062,1999.0,200.0,36.68845666,-3.34270323,functional,0.13533787374408196
2428,64670,1999.0,200.0,36.71454596,-3.34964777,functional,0.13533787374408196
53804,28199,1999.0,200.0,36.69082031,-3.35016441,functional,0.13533787374408196
2045,72602,1999.0,200.0,38.7877898,-5.10713828,functional,0.13533787374408196
343,67822,1999.0,200.0,36.6901363,-3.34459861,functional,0.13533787374408196
13869,72704,1999.0,200.0,36.6925094,-3.34222858,functional,0.13533787374408196
2464,63635,1999.0,200.0,36.71271468,-3.35091557,functional,0.13533787374408196
16344,8430,1999.0,196.0,37.22167902,-5.52347364,functional,0.13527229782355998
3966,44188,2000.0,760.0,39.1757025,-6.93667466,functional,0.13508454035300876
47704,12292,1999.0,180.0,38.78926617,-5.10884939,functional,0.13500999414147202
37932,18994,1999.0,180.0,38.78898246,-5.11505372,functional,0.13500999414147202
42219,8476,1999.0,180.0,37.19934931,-3.25888006,functional,0.13500999414147202
12168,28030,2000.0,750.0,30.63420853,-3.5694141000000004,functional,0.1349206005517038
15028,28062,2000.0,750.0,30.255839,-4.63268788,functional,0.1349206005517038
11876,64779,2010.0,6500.0,38.56763615,-6.06830298,functional,0.13484636366054686
49938,11349,1999.0,170.0,35.2652142,-3.26193303,functional,0.13484605434016708
7987,17981,1999.0,170.0,37.13156863,-3.25841018,functional,0.13484605434016708
35274,38430,2000.0,740.0,36.71993226,-3.43362522,functional,0.13475666075039883
34480,34781,2000.0,740.0,36.71896458,-3.45699093,functional,0.13475666075039883
46326,73426,1999.0,160.0,38.70602921,-4.98129235,functional,0.1346821145388621
27203,32251,1999.0,160.0,37.18614879,-3.23763297,functional,0.1346821145388621
13316,4748,1999.0,160.0,37.15726288,-3.23446835,functional,0.1346821145388621
59198,4615,1999.0,160.0,34.28742845,-1.69669647,functional,0.1346821145388621
7761,38509,1999.0,160.0,38.78711136,-5.10646722,functional,0.1346821145388621
38396,8839,1999.0,159.0,30.83940201,-3.41427503,functional,0.1346657205587316
2440,55933,1999.0,156.0,37.15803955,-3.40748415,functional,0.13461653861834014
10528,10975,2000.0,726.0,34.88541041,-4.97275317,functional,0.13452714502857188
7120,40909,1999.0,150.0,36.71501903,-3.3564221,functional,0.13451817473755714
17397,9512,1999.0,150.0,38.80154248,-5.0847524,functional,0.13451817473755714
6676,52039,1999.0,150.0,37.18962332,-3.26156332,functional,0.13451817473755714
26394,21269,1999.0,150.0,35.87687351,-10.5561196,functional,0.13451817473755714
11652,29442,1999.0,150.0,30.84630515,-3.41640863,functional,0.13451817473755714
33922,31122,1999.0,150.0,36.6217012,-3.21889,functional,0.13451817473755714
15027,8038,1999.0,150.0,37.20012924,-3.2775667,functional,0.13451817473755714
10938,10483,1999.0,150.0,38.02088892,-7.26771347,functional,0.13451817473755714
8297,31307,1999.0,150.0,36.69499991,-3.343971,functional,0.13451817473755714
15432,48726,1999.0,150.0,37.19093469,-3.25660033,functional,0.13451817473755714
52909,8665,1999.0,150.0,37.15457283,-3.27055031,functional,0.13451817473755714
4415,20281,1999.0,150.0,35.19980326,-9.21711684,functional,0.13451817473755714
37279,10908,1999.0,150.0,38.82146173,-5.09391665,functional,0.13451817473755714
50977,48619,1999.0,150.0,34.36978081,-1.80641908,functional,0.13451817473755714
15827,20916,1999.0,150.0,37.20120369,-3.26445314,functional,0.13451817473755714
12002,48874,1999.0,150.0,36.64677495,-3.23139728,functional,0.13451817473755714
54313,53186,1999.0,150.0,39.57587222,-10.02354041,functional,0.13451817473755714
12312,9957,1999.0,150.0,36.69085105,-3.34036233,functional,0.13451817473755714
25473,53565,1999.0,150.0,37.91734327,-4.48131689,functional,0.13451817473755714
43364,69313,1999.0,150.0,35.85191705,-10.5525493,functional,0.13451817473755714
38852,68967,1999.0,150.0,34.960271899999995,-9.86939836,functional,0.13451817473755714
7455,67610,1999.0,150.0,38.79849741,-5.118719400000001,functional,0.13451817473755714
12606,5682,1999.0,150.0,36.69049241,-3.34263543,functional,0.13451817473755714
41574,72332,1999.0,150.0,37.17436563,-3.23427811,functional,0.13451817473755714
38767,32608,1999.0,150.0,37.14438387,-3.26952235,functional,0.13451817473755714
18878,51283,1999.0,150.0,38.78639264,-5.108054,functional,0.13451817473755714
41433,53872,1999.0,150.0,37.17763719,-3.26398556,functional,0.13451817473755714
59330,46438,1999.0,150.0,37.18680447,-3.27677913,functional,0.13451817473755714
28590,70942,1999.0,145.0,38.48572454,-11.14946484,functional,0.13443620483690466
42899,64672,2000.0,720.0,36.65746371,-3.37015346,functional,0.13442878114778892
29837,56378,1999.0,140.0,37.18430917,-3.24809941,functional,0.13435423493625218
59299,14541,1999.0,140.0,30.7771987,-3.51942748,functional,0.13435423493625218
7555,26866,2000.0,715.0,36.67838714,-3.38327643,functional,0.13434681124713643
13723,29006,1999.0,138.0,35.37844456,-4.06813298,functional,0.1343214469759912
35650,56432,1999.0,135.0,37.18631372,-3.22578115,functional,0.13427226503559972
37992,48591,1999.0,133.0,34.93787259,-9.85859239,functional,0.1342394770753387
12538,68172,1999.0,130.0,35.27248913,-3.20311986,functional,0.13419029513494724
27345,63753,1999.0,130.0,37.15635319,-3.23828704,functional,0.13419029513494724
2793,21693,1999.0,125.0,37.19676116,-3.40953614,functional,0.13410832523429475
40994,23560,1999.0,125.0,37.19477207,-3.26731612,functional,0.13410832523429475
59395,60739,1999.0,125.0,37.16980689,-3.25384746,functional,0.13410832523429475
1284,34861,1999.0,125.0,37.16431522,-3.25540663,functional,0.13410832523429475
11357,51282,1999.0,125.0,34.95603529,-9.86770374,functional,0.13410832523429475
54644,7265,1999.0,125.0,37.15958873,-3.40371713,functional,0.13410832523429475
26937,43724,2000.0,700.0,39.17210449,-6.90660217,functional,0.134100901545179
15989,1571,2000.0,700.0,39.19937534,-6.90192959,functional,0.134100901545179
39114,73818,2000.0,700.0,39.19786006,-6.90102846,functional,0.134100901545179
56076,2379,1999.0,123.0,34.68666449,-10.11582393,functional,0.13407553727403376
5170,38494,1999.0,120.0,37.14271819,-3.26497337,functional,0.13402635533364227
230,61046,1999.0,120.0,38.4687019,-5.13246175,functional,0.13402635533364227
56425,7218,1999.0,120.0,37.14049422,-3.24569926,functional,0.13402635533364227
38516,706,1999.0,120.0,37.91324678,-4.49093421,functional,0.13402635533364227
3572,34520,1999.0,120.0,38.82237347,-5.09416922,functional,0.13402635533364227
21974,62030,1999.0,120.0,36.82789502,-3.30702383,functional,0.13402635533364227
4651,60181,1999.0,120.0,30.76759319,-3.51034465,functional,0.13402635533364227
55849,71925,1999.0,120.0,37.19997227,-3.24157408,functional,0.13402635533364227
37656,18146,1999.0,120.0,36.83637818,-3.32541413,functional,0.13402635533364227
35767,60314,1999.0,120.0,30.78065953,-3.52275878,functional,0.13402635533364227
39609,1966,1999.0,115.0,37.17808417,-3.2556813,functional,0.13394438543298978
1875,25900,1999.0,115.0,37.19924662,-3.28237646,functional,0.13394438543298978
10465,22634,2000.0,690.0,36.67543342,-3.36477892,functional,0.13393696174387404
26945,34260,1999.0,110.0,37.11651045,-3.25689818,functional,0.1338624155323373
53268,25794,1999.0,110.0,34.74420916,-10.39002531,functional,0.1338624155323373
42861,25226,1999.0,110.0,37.16400011,-3.24716536,functional,0.1338624155323373
5124,25224,1999.0,110.0,37.17418011,-3.2290713,functional,0.1338624155323373
0,69572,1999.0,109.0,34.93809275,-9.85632177,functional,0.13384602155220682
55137,48735,1999.0,109.0,34.93893905,-9.85494521,functional,0.13384602155220682
8344,28399,1999.0,108.0,35.199088700000004,-9.21460429,functional,0.1338296275720763
53199,35002,1999.0,108.0,34.955873,-9.86649399,functional,0.1338296275720763
6996,40938,1999.0,105.0,37.19597371,-3.29875809,functional,0.1337804456316848
12745,10311,2000.0,680.0,36.6970186,-3.35788445,functional,0.13377302194256907
5127,171,2000.0,680.0,36.69589628,-3.35837977,functional,0.13377302194256907
37193,41785,2000.0,680.0,36.72398566,-3.44606709,functional,0.13377302194256907
18926,19826,1999.0,102.0,34.95786681,-9.86569762,functional,0.13373126369129335
8880,58633,1999.0,102.0,37.20072396,-3.24962915,functional,0.13373126369129335
12456,36626,1999.0,100.0,37.29151198,-6.39982089,functional,0.13369847573103236
24009,26781,1999.0,100.0,37.15119893,-3.26824345,functional,0.13369847573103236
26749,70956,1999.0,100.0,37.24506213,-3.33594177,functional,0.13369847573103236
59234,64732,1999.0,100.0,37.15083544,-3.3418424,functional,0.13369847573103236
9643,47174,1999.0,100.0,37.15029207,-3.23104179,functional,0.13369847573103236
8116,35304,1999.0,100.0,37.17234451,-3.23065178,functional,0.13369847573103236
56530,50202,1999.0,100.0,37.24118744,-2.8479398,functional,0.13369847573103236
27410,58918,1999.0,100.0,37.17121275,-3.26258214,functional,0.13369847573103236
17041,15708,1999.0,100.0,34.43508661,-9.29943348,functional,0.13369847573103236
20911,6970,1999.0,100.0,35.26613006,-3.260986,functional,0.13369847573103236
1895,2230,1999.0,100.0,37.17771998,-3.38543655,functional,0.13369847573103236
52761,11478,1999.0,100.0,37.13206704,-3.31057894,functional,0.13369847573103236
36097,36257,1999.0,100.0,37.13382787,-3.21439201,functional,0.13369847573103236
47320,22683,1999.0,100.0,37.14850381,-3.27796319,functional,0.13369847573103236
5250,69162,1999.0,100.0,37.18026951,-3.21709863,functional,0.13369847573103236
1541,19015,1999.0,100.0,37.19990881,-3.2962047999999995,functional,0.13369847573103236
2207,49115,1999.0,100.0,37.16440915,-3.26589011,functional,0.13369847573103236
49712,40773,1999.0,100.0,34.44041591,-9.30722301,functional,0.13369847573103236
13585,7326,1999.0,100.0,34.4557793,-1.36876516,functional,0.13369847573103236
28798,73899,1999.0,100.0,38.50237367,-5.44881745,functional,0.13369847573103236
51264,67179,1999.0,100.0,37.17007074,-3.39582961,functional,0.13369847573103236
57911,21145,1999.0,100.0,37.20253466,-3.24700718,functional,0.13369847573103236
56411,67372,1999.0,100.0,37.17217911,-3.2429559,functional,0.13369847573103236
4792,51461,1999.0,100.0,37.21186418,-3.26516918,functional,0.13369847573103236
35044,12024,1999.0,100.0,37.21527045,-3.41614167,functional,0.13369847573103236
13609,24189,1999.0,100.0,38.82816513,-5.097565400000001,functional,0.13369847573103236
13763,19350,1999.0,100.0,37.13693238,-3.33035657,functional,0.13369847573103236
51870,50477,1999.0,100.0,37.12483466,-3.21972602,functional,0.13369847573103236
13592,67232,1999.0,100.0,34.73011664,-10.36002966,functional,0.13369847573103236
32666,43893,1999.0,100.0,34.28911011,-1.73718637,functional,0.13369847573103236
29999,38087,1999.0,100.0,39.56774752,-10.01937921,functional,0.13369847573103236
25841,1032,1999.0,100.0,37.18005277,-3.25158288,functional,0.13369847573103236
39882,32723,1999.0,100.0,34.93567797,-9.86008722,functional,0.13369847573103236
51590,33316,1999.0,100.0,37.14055945,-3.42430289,functional,0.13369847573103236
29425,37536,1999.0,100.0,37.1695896,-3.24904981,functional,0.13369847573103236
4668,3664,1999.0,100.0,37.28449502,-3.36170238,functional,0.13369847573103236
21327,35867,2001.0,1250.0,37.54564892,-7.45570628,functional,0.1336836283528009
11189,13990,1999.0,95.0,38.94486585,-10.54149547,functional,0.13361650583037987
33264,23090,1999.0,95.0,37.18386501,-3.24480914,functional,0.13361650583037987
6440,23203,1999.0,95.0,37.16792101,-3.21578695,functional,0.13361650583037987
7424,19540,1999.0,95.0,37.21315633,-3.24858505,functional,0.13361650583037987
46127,2551,2000.0,670.0,36.68204599,-3.49273672,functional,0.1336090821412641
1987,55276,2000.0,670.0,36.72276053,-3.43377741,functional,0.1336090821412641
47235,58552,1999.0,94.0,35.38192628,-4.06023147,functional,0.13360011185024936
7776,2110,1999.0,90.0,34.29601896,-1.68919194,functional,0.1335345359297274
40502,60529,1999.0,90.0,37.20161686,-3.27072676,functional,0.1335345359297274
4593,43118,1999.0,90.0,37.19894806,-3.24600144,functional,0.1335345359297274
22254,65890,1999.0,90.0,37.16966061,-3.22313344,functional,0.1335345359297274
17115,36779,1999.0,90.0,38.8421208,-5.10478155,functional,0.1335345359297274
5322,2052,1999.0,90.0,37.17872535,-3.22217951,functional,0.1335345359297274
6254,33611,1999.0,90.0,37.23738303,-3.27177879,functional,0.1335345359297274
